payment_id,tenant_id,due_date,payment_date,amount_due,amount_paid,late_fee,payment_status,payment_method,days_late,month_year
PAY003736,TEN0356,2023-08-29,2023-08-31,1990,1990.0,0.0,On Time,ACH,0,2023-08
PAY003737,TEN0356,2023-09-28,2023-09-29,1990,1990.0,0.0,On Time,Check,0,2023-09
PAY003738,TEN0356,2023-10-28,2023-10-29,1990,1990.0,0.0,On Time,Online Portal,0,2023-10
PAY003739,TEN0356,2023-11-27,2023-11-29,1990,1990.0,0.0,On Time,ACH,0,2023-11
PAY003740,TEN0356,2023-12-27,2023-12-27,1990,1990.0,0.0,On Time,ACH,0,2023-12
PAY003741,TEN0356,2024-01-26,2024-01-27,1990,1990.0,0.0,On Time,ACH,0,2024-01
PAY003742,TEN0356,2024-02-25,2024-02-25,1990,1990.0,0.0,On Time,ACH,0,2024-02
PAY003743,TEN0356,2024-03-26,2024-03-26,1990,1990.0,0.0,On Time,Credit Card,0,2024-03
PAY003744,TEN0356,2024-04-25,2024-04-27,1990,1990.0,0.0,On Time,ACH,0,2024-04
PAY003745,TEN0356,2024-05-25,2024-05-25,1990,1990.0,0.0,On Time,Online Portal,0,2024-05
PAY003746,TEN0356,2024-06-24,,1990,0.0,0.0,Failed,Check,17,2024-06
PAY003747,TEN0357,2023-01-01,2023-01-01,1209,1209.0,0.0,On Time,Credit Card,0,2023-01
PAY003748,TEN0357,2023-01-31,2023-02-01,1209,1209.0,0.0,On Time,ACH,0,2023-01
PAY003749,TEN0357,2023-03-02,2023-03-04,1209,1209.0,0.0,On Time,Check,0,2023-03
PAY003750,TEN0357,2023-04-01,2023-04-01,1209,1209.0,0.0,On Time,Online Portal,0,2023-04
PAY003751,TEN0357,2023-05-01,2023-05-02,1209,1209.0,0.0,On Time,Online Portal,0,2023-05
PAY003752,TEN0357,2023-05-31,2023-06-02,1209,1209.0,0.0,On Time,Check,0,2023-05
PAY003753,TEN0359,2023-01-01,2023-01-03,1707,1707.0,0.0,On Time,Credit Card,0,2023-01
PAY003754,TEN0359,2023-01-31,2023-01-31,1707,1707.0,0.0,On Time,ACH,0,2023-01
PAY003755,TEN0359,2023-03-02,2023-03-04,1707,1707.0,0.0,On Time,ACH,0,2023-03
PAY003756,TEN0359,2023-04-01,2023-04-02,1707,1707.0,0.0,On Time,Check,0,2023-04
PAY003757,TEN0359,2023-05-01,2023-05-01,1707,1707.0,0.0,On Time,Online Portal,0,2023-05
PAY003758,TEN0359,2023-05-31,2023-06-02,1707,1707.0,0.0,On Time,Check,0,2023-05
PAY003759,TEN0359,2023-06-30,2023-06-30,1707,1707.0,0.0,On Time,Check,0,2023-06
PAY003760,TEN0359,2023-07-30,2023-08-01,1707,1707.0,0.0,On Time,ACH,0,2023-07
PAY003761,TEN0359,2023-08-29,2023-09-22,1707,1792.35,85.35,Late,ACH,24,2023-08
PAY003762,TEN0359,2023-09-28,2023-09-28,1707,1707.0,0.0,On Time,Credit Card,0,2023-09
PAY003763,TEN0359,2023-10-28,2023-10-30,1707,1707.0,0.0,On Time,ACH,0,2023-10
PAY003764,TEN0359,2023-11-27,2023-11-28,1707,1707.0,0.0,On Time,Check,0,2023-11
PAY003765,TEN0359,2023-12-27,2023-12-29,1707,1707.0,0.0,On Time,Online Portal,0,2023-12
PAY003766,TEN0359,2024-01-26,2024-01-28,1707,1707.0,0.0,On Time,Check,0,2024-01
PAY003767,TEN0359,2024-02-25,2024-02-27,1707,1707.0,0.0,On Time,Online Portal,0,2024-02
PAY003768,TEN0359,2024-03-26,2024-03-28,1707,1707.0,0.0,On Time,Online Portal,0,2024-03
PAY003769,TEN0359,2024-04-25,2024-04-27,1707,1707.0,0.0,On Time,Credit Card,0,2024-04
PAY003770,TEN0359,2024-05-25,2024-05-27,1707,1707.0,0.0,On Time,Online Portal,0,2024-05
PAY003771,TEN0359,2024-06-24,2024-06-26,1707,1707.0,0.0,On Time,Credit Card,0,2024-06
PAY003772,TEN0359,2024-07-24,2024-07-25,1707,1707.0,0.0,On Time,Online Portal,0,2024-07
PAY003773,TEN0359,2024-08-23,2024-08-25,1707,1707.0,0.0,On Time,Check,0,2024-08
PAY003774,TEN0359,2024-09-22,2024-09-24,1707,1707.0,0.0,On Time,ACH,0,2024-09
PAY003775,TEN0360,2023-01-01,2023-01-03,2051,2051.0,0.0,On Time,Credit Card,0,2023-01
PAY003776,TEN0360,2023-01-31,2023-01-31,2051,2051.0,0.0,On Time,Check,0,2023-01
PAY003777,TEN0360,2023-03-02,2023-03-02,2051,2051.0,0.0,On Time,Check,0,2023-03
PAY003778,TEN0360,2023-04-01,2023-04-01,2051,2051.0,0.0,On Time,Credit Card,0,2023-04
PAY003779,TEN0360,2023-05-01,2023-05-02,2051,2051.0,0.0,On Time,Online Portal,0,2023-05
PAY003780,TEN0360,2023-05-31,2023-05-31,2051,2051.0,0.0,On Time,Online Portal,0,2023-05
PAY003781,TEN0360,2023-06-30,2023-06-30,2051,2051.0,0.0,On Time,Online Portal,0,2023-06
PAY003782,TEN0360,2023-07-30,2023-08-01,2051,2051.0,0.0,On Time,ACH,0,2023-07
PAY003783,TEN0360,2023-08-29,2023-08-30,2051,2051.0,0.0,On Time,ACH,0,2023-08
PAY003784,TEN0360,2023-09-28,2023-09-28,2051,2051.0,0.0,On Time,Check,0,2023-09
PAY003785,TEN0360,2023-10-28,2023-10-30,2051,2051.0,0.0,On Time,Check,0,2023-10
PAY003786,TEN0360,2023-11-27,2023-11-27,2051,2051.0,0.0,On Time,Credit Card,0,2023-11
PAY003787,TEN0361,2023-01-01,2023-01-02,1878,1878.0,0.0,On Time,Check,0,2023-01
PAY003788,TEN0361,2023-01-31,2023-02-02,1878,1878.0,0.0,On Time,Check,0,2023-01
PAY003789,TEN0361,2023-03-02,2023-03-04,1878,1878.0,0.0,On Time,ACH,0,2023-03
PAY003790,TEN0361,2023-04-01,2023-04-02,1878,1878.0,0.0,On Time,ACH,0,2023-04
PAY003791,TEN0361,2023-05-01,2023-05-02,1878,1878.0,0.0,On Time,ACH,0,2023-05
PAY003792,TEN0361,2023-05-31,2023-06-02,1878,1878.0,0.0,On Time,Online Portal,0,2023-05
PAY003793,TEN0361,2023-06-30,2023-07-02,1878,1878.0,0.0,On Time,Check,0,2023-06
PAY003794,TEN0361,2023-07-30,2023-07-31,1878,1878.0,0.0,On Time,Check,0,2023-07
PAY003795,TEN0361,2023-08-29,2023-08-30,1878,1878.0,0.0,On Time,ACH,0,2023-08
PAY003796,TEN0361,2023-09-28,2023-09-29,1878,1878.0,0.0,On Time,Online Portal,0,2023-09
PAY003797,TEN0361,2023-10-28,2023-10-30,1878,1878.0,0.0,On Time,ACH,0,2023-10
PAY003798,TEN0361,2023-11-27,2023-11-27,1878,1878.0,0.0,On Time,ACH,0,2023-11
PAY003799,TEN0361,2023-12-27,2023-12-28,1878,1878.0,0.0,On Time,ACH,0,2023-12
PAY003800,TEN0361,2024-01-26,2024-01-28,1878,1878.0,0.0,On Time,Check,0,2024-01
PAY003801,TEN0361,2024-02-25,2024-02-27,1878,1878.0,0.0,On Time,Credit Card,0,2024-02
PAY003802,TEN0361,2024-03-26,2024-03-26,1878,1878.0,0.0,On Time,Credit Card,0,2024-03
PAY003803,TEN0361,2024-04-25,2024-04-26,1878,1878.0,0.0,On Time,Online Portal,0,2024-04
PAY003804,TEN0361,2024-05-25,2024-05-25,1878,1878.0,0.0,On Time,Credit Card,0,2024-05
PAY003805,TEN0361,2024-06-24,2024-06-25,1878,1878.0,0.0,On Time,ACH,0,2024-06
PAY003806,TEN0361,2024-07-24,2024-07-24,1878,1878.0,0.0,On Time,Online Portal,0,2024-07
PAY003807,TEN0361,2024-08-23,2024-08-23,1878,1878.0,0.0,On Time,ACH,0,2024-08
PAY003808,TEN0361,2024-09-22,2024-09-24,1878,1878.0,0.0,On Time,Online Portal,0,2024-09
PAY003809,TEN0361,2024-10-22,2024-10-23,1878,1878.0,0.0,On Time,ACH,0,2024-10
PAY003810,TEN0361,2024-11-21,2024-11-21,1878,1878.0,0.0,On Time,Online Portal,0,2024-11
PAY003811,TEN0362,2023-01-01,2023-01-01,950,950.0,0.0,On Time,Check,0,2023-01
PAY003812,TEN0362,2023-01-31,2023-02-01,950,950.0,0.0,On Time,ACH,0,2023-01
PAY003813,TEN0362,2023-03-02,2023-03-07,950,997.5,47.5,Late,ACH,5,2023-03
PAY003814,TEN0362,2023-04-01,2023-04-02,950,950.0,0.0,On Time,ACH,0,2023-04
PAY003815,TEN0362,2023-05-01,2023-05-03,950,950.0,0.0,On Time,ACH,0,2023-05
PAY003816,TEN0362,2023-05-31,2023-06-01,950,950.0,0.0,On Time,ACH,0,2023-05
PAY003817,TEN0362,2023-06-30,2023-06-30,950,950.0,0.0,On Time,Check,0,2023-06
PAY003818,TEN0362,2023-07-30,2023-07-31,950,950.0,0.0,On Time,Online Portal,0,2023-07
PAY003819,TEN0362,2023-08-29,2023-08-29,950,950.0,0.0,On Time,Credit Card,0,2023-08
PAY003820,TEN0362,2023-09-28,2023-09-29,950,950.0,0.0,On Time,Credit Card,0,2023-09
PAY003821,TEN0362,2023-10-28,2023-11-15,950,997.5,47.5,Late,Credit Card,18,2023-10
PAY003822,TEN0362,2023-11-27,2023-11-27,950,950.0,0.0,On Time,Online Portal,0,2023-11
PAY003823,TEN0362,2023-12-27,2023-12-29,950,950.0,0.0,On Time,Online Portal,0,2023-12
PAY003824,TEN0362,2024-01-26,2024-01-27,950,950.0,0.0,On Time,Check,0,2024-01
PAY003825,TEN0362,2024-02-25,2024-02-26,950,950.0,0.0,On Time,ACH,0,2024-02
PAY003826,TEN0362,2024-03-26,2024-03-26,950,950.0,0.0,On Time,Online Portal,0,2024-03
PAY003827,TEN0362,2024-04-25,2024-04-26,950,950.0,0.0,On Time,Online Portal,0,2024-04
PAY003828,TEN0362,2024-05-25,2024-05-25,950,950.0,0.0,On Time,ACH,0,2024-05
PAY003829,TEN0362,2024-06-24,2024-06-25,950,950.0,0.0,On Time,ACH,0,2024-06
PAY003830,TEN0363,2023-01-01,2023-01-03,1348,1348.0,0.0,On Time,Credit Card,0,2023-01
PAY003831,TEN0363,2023-01-31,2023-01-31,1348,1348.0,0.0,On Time,Check,0,2023-01
PAY003832,TEN0363,2023-03-02,2023-03-02,1348,1348.0,0.0,On Time,ACH,0,2023-03
PAY003833,TEN0363,2023-04-01,2023-04-02,1348,1348.0,0.0,On Time,Credit Card,0,2023-04
PAY003834,TEN0363,2023-05-01,2023-05-01,1348,1348.0,0.0,On Time,Check,0,2023-05
PAY003835,TEN0363,2023-05-31,2023-06-01,1348,1348.0,0.0,On Time,ACH,0,2023-05
PAY003836,TEN0363,2023-06-30,2023-06-30,1348,1348.0,0.0,On Time,Online Portal,0,2023-06
PAY003837,TEN0363,2023-07-30,2023-07-30,1348,1348.0,0.0,On Time,ACH,0,2023-07
PAY003838,TEN0363,2023-08-29,2023-08-29,1348,1348.0,0.0,On Time,ACH,0,2023-08
PAY003839,TEN0363,2023-09-28,2023-09-28,1348,1348.0,0.0,On Time,Online Portal,0,2023-09
PAY003840,TEN0363,2023-10-28,2023-10-30,1348,1348.0,0.0,On Time,Credit Card,0,2023-10
PAY003841,TEN0363,2023-11-27,2023-11-28,1348,1348.0,0.0,On Time,Credit Card,0,2023-11
PAY003842,TEN0363,2023-12-27,2023-12-27,1348,1348.0,0.0,On Time,Check,0,2023-12
PAY003843,TEN0363,2024-01-26,2024-01-28,1348,1348.0,0.0,On Time,Credit Card,0,2024-01
PAY003844,TEN0363,2024-02-25,2024-02-27,1348,1348.0,0.0,On Time,ACH,0,2024-02
PAY003845,TEN0365,2023-01-01,2023-01-02,2269,2269.0,0.0,On Time,ACH,0,2023-01
PAY003846,TEN0365,2023-01-31,2023-02-01,2269,2269.0,0.0,On Time,Credit Card,0,2023-01
PAY003847,TEN0365,2023-03-02,2023-03-02,2269,2269.0,0.0,On Time,Online Portal,0,2023-03
PAY003848,TEN0365,2023-04-01,2023-04-01,2269,2269.0,0.0,On Time,Check,0,2023-04
PAY003849,TEN0365,2023-05-01,2023-05-03,2269,2269.0,0.0,On Time,Credit Card,0,2023-05
PAY003850,TEN0365,2023-05-31,2023-06-01,2269,2269.0,0.0,On Time,Online Portal,0,2023-05
PAY003851,TEN0365,2023-06-30,2023-06-30,2269,2269.0,0.0,On Time,Online Portal,0,2023-06
PAY003852,TEN0365,2023-07-30,2023-07-31,2269,2269.0,0.0,On Time,Check,0,2023-07
PAY003853,TEN0367,2023-01-01,2023-01-30,3395,3564.75,169.75,Late,ACH,29,2023-01
PAY003854,TEN0367,2023-01-31,2023-02-02,3395,3395.0,0.0,On Time,Check,0,2023-01
PAY003855,TEN0367,2023-03-02,2023-03-02,3395,3395.0,0.0,On Time,Credit Card,0,2023-03
PAY003856,TEN0367,2023-04-01,2023-04-02,3395,3395.0,0.0,On Time,Check,0,2023-04
PAY003857,TEN0367,2023-05-01,2023-05-02,3395,3395.0,0.0,On Time,Online Portal,0,2023-05
PAY003858,TEN0367,2023-05-31,2023-06-02,3395,3395.0,0.0,On Time,Online Portal,0,2023-05
PAY003859,TEN0367,2023-06-30,2023-07-01,3395,3395.0,0.0,On Time,Check,0,2023-06
PAY003860,TEN0367,2023-07-30,2023-08-01,3395,3395.0,0.0,On Time,Check,0,2023-07
PAY003861,TEN0369,2023-01-01,2023-01-01,2855,2855.0,0.0,On Time,Credit Card,0,2023-01
PAY003862,TEN0369,2023-01-31,2023-02-13,2855,2997.75,142.75,Late,Online Portal,13,2023-01
PAY003863,TEN0369,2023-03-02,2023-03-02,2855,2855.0,0.0,On Time,Online Portal,0,2023-03
PAY003864,TEN0369,2023-04-01,2023-04-03,2855,2855.0,0.0,On Time,Online Portal,0,2023-04
PAY003865,TEN0369,2023-05-01,2023-05-07,2855,2997.75,142.75,Late,ACH,6,2023-05
PAY003866,TEN0369,2023-05-31,2023-06-18,2855,2997.75,142.75,Late,Online Portal,18,2023-05
PAY003867,TEN0370,2023-01-01,2023-01-01,1444,1444.0,0.0,On Time,ACH,0,2023-01
PAY003868,TEN0370,2023-01-31,2023-01-31,1444,1444.0,0.0,On Time,Online Portal,0,2023-01
PAY003869,TEN0370,2023-03-02,2023-03-02,1444,1444.0,0.0,On Time,Check,0,2023-03
PAY003870,TEN0370,2023-04-01,2023-04-24,1444,1516.2,72.2,Late,Check,23,2023-04
PAY003871,TEN0370,2023-05-01,2023-05-16,1444,1516.2,72.2,Late,Credit Card,15,2023-05
PAY003872,TEN0370,2023-05-31,2023-06-13,1444,1516.2,72.2,Late,Online Portal,13,2023-05
PAY003873,TEN0370,2023-06-30,2023-07-02,1444,1444.0,0.0,On Time,Credit Card,0,2023-06
PAY003874,TEN0370,2023-07-30,2023-07-30,1444,1444.0,0.0,On Time,ACH,0,2023-07
PAY003875,TEN0370,2023-08-29,2023-08-29,1444,1444.0,0.0,On Time,ACH,0,2023-08
PAY003876,TEN0370,2023-09-28,2023-09-28,1444,1444.0,0.0,On Time,Credit Card,0,2023-09
PAY003877,TEN0370,2023-10-28,2023-10-29,1444,1444.0,0.0,On Time,ACH,0,2023-10
PAY003878,TEN0370,2023-11-27,2023-11-29,1444,1444.0,0.0,On Time,Credit Card,0,2023-11
PAY003879,TEN0370,2023-12-27,2023-12-29,1444,1444.0,0.0,On Time,Credit Card,0,2023-12
PAY003880,TEN0370,2024-01-26,2024-01-26,1444,1444.0,0.0,On Time,Check,0,2024-01
PAY003881,TEN0370,2024-02-25,2024-02-29,1444,1516.2,72.2,Late,ACH,4,2024-02
PAY003882,TEN0370,2024-03-26,2024-03-28,1444,1444.0,0.0,On Time,Check,0,2024-03
PAY003883,TEN0370,2024-04-25,2024-04-27,1444,1444.0,0.0,On Time,Online Portal,0,2024-04
PAY003884,TEN0370,2024-05-25,2024-05-27,1444,1444.0,0.0,On Time,Credit Card,0,2024-05
PAY003885,TEN0370,2024-06-24,2024-06-25,1444,1444.0,0.0,On Time,Check,0,2024-06
PAY003886,TEN0371,2023-01-01,2023-01-02,2762,2762.0,0.0,On Time,ACH,0,2023-01
PAY003887,TEN0371,2023-01-31,2023-02-01,2762,2762.0,0.0,On Time,Credit Card,0,2023-01
PAY003888,TEN0371,2023-03-02,2023-03-04,2762,2762.0,0.0,On Time,Online Portal,0,2023-03
PAY003889,TEN0371,2023-04-01,2023-04-01,2762,2762.0,0.0,On Time,Online Portal,0,2023-04
PAY003890,TEN0371,2023-05-01,2023-05-01,2762,2762.0,0.0,On Time,Check,0,2023-05
PAY003891,TEN0371,2023-05-31,2023-06-01,2762,2762.0,0.0,On Time,Online Portal,0,2023-05
PAY003892,TEN0371,2023-06-30,2023-06-30,2762,2762.0,0.0,On Time,Check,0,2023-06
PAY003893,TEN0371,2023-07-30,2023-08-01,2762,2762.0,0.0,On Time,Online Portal,0,2023-07
PAY003894,TEN0371,2023-08-29,2023-08-29,2762,2762.0,0.0,On Time,ACH,0,2023-08
PAY003895,TEN0371,2023-09-28,2023-09-30,2762,2762.0,0.0,On Time,Online Portal,0,2023-09
PAY003896,TEN0371,2023-10-28,2023-10-30,2762,2762.0,0.0,On Time,Online Portal,0,2023-10
PAY003897,TEN0371,2023-11-27,2023-11-27,2762,2762.0,0.0,On Time,Online Portal,0,2023-11
PAY003898,TEN0372,2023-01-01,2023-01-01,1351,1351.0,0.0,On Time,Check,0,2023-01
PAY003899,TEN0372,2023-01-31,2023-02-02,1351,1351.0,0.0,On Time,Check,0,2023-01
PAY003900,TEN0372,2023-03-02,2023-03-04,1351,1351.0,0.0,On Time,ACH,0,2023-03
PAY003901,TEN0372,2023-04-01,2023-04-03,1351,1351.0,0.0,On Time,Credit Card,0,2023-04
PAY003902,TEN0372,2023-05-01,2023-05-01,1351,1351.0,0.0,On Time,Online Portal,0,2023-05
PAY003903,TEN0372,2023-05-31,2023-06-02,1351,1351.0,0.0,On Time,Check,0,2023-05
PAY003904,TEN0372,2023-06-30,2023-07-02,1351,1351.0,0.0,On Time,Credit Card,0,2023-06
PAY003905,TEN0372,2023-07-30,2023-08-01,1351,1351.0,0.0,On Time,Credit Card,0,2023-07
PAY003906,TEN0372,2023-08-29,2023-08-30,1351,1351.0,0.0,On Time,Online Portal,0,2023-08
PAY003907,TEN0372,2023-09-28,2023-09-29,1351,1351.0,0.0,On Time,Online Portal,0,2023-09
PAY003908,TEN0372,2023-10-28,2023-10-28,1351,1351.0,0.0,On Time,ACH,0,2023-10
PAY003909,TEN0372,2023-11-27,2023-12-17,1351,1418.55,67.55,Late,Credit Card,20,2023-11
PAY003910,TEN0372,2023-12-27,2023-12-28,1351,1351.0,0.0,On Time,Credit Card,0,2023-12
PAY003911,TEN0372,2024-01-26,2024-02-14,1351,1418.55,67.55,Late,Online Portal,19,2024-01
PAY003912,TEN0372,2024-02-25,2024-03-10,1351,1418.55,67.55,Late,Credit Card,14,2024-02
PAY003913,TEN0372,2024-03-26,2024-04-05,1351,1418.55,67.55,Late,Check,10,2024-03
PAY003914,TEN0372,2024-04-25,2024-04-27,1351,1351.0,0.0,On Time,Credit Card,0,2024-04
PAY003915,TEN0372,2024-05-25,2024-05-25,1351,1351.0,0.0,On Time,Check,0,2024-05
PAY003916,TEN0372,2024-06-24,2024-06-26,1351,1351.0,0.0,On Time,ACH,0,2024-06
PAY003917,TEN0373,2023-01-01,,1961,0.0,0.0,Failed,Credit Card,11,2023-01
PAY003918,TEN0373,2023-01-31,2023-02-27,1961,2059.05,98.05,Late,Online Portal,27,2023-01
PAY003919,TEN0373,2023-03-02,2023-03-15,1961,2059.05,98.05,Late,Check,13,2023-03
PAY003920,TEN0373,2023-04-01,2023-04-22,1961,2059.05,98.05,Late,Check,21,2023-04
PAY003921,TEN0373,2023-05-01,2023-05-23,1961,2059.05,98.05,Late,Credit Card,22,2023-05
PAY003922,TEN0373,2023-05-31,2023-06-30,1961,2059.05,98.05,Late,ACH,30,2023-05
PAY003923,TEN0373,2023-06-30,2023-07-01,1961,1961.0,0.0,On Time,Credit Card,0,2023-06
PAY003924,TEN0373,2023-07-30,2023-08-22,1961,2059.05,98.05,Late,Credit Card,23,2023-07
PAY003925,TEN0373,2023-08-29,2023-08-31,1961,1961.0,0.0,On Time,Credit Card,0,2023-08
PAY003926,TEN0373,2023-09-28,2023-10-11,1961,2059.05,98.05,Late,Credit Card,13,2023-09
PAY003927,TEN0373,2023-10-28,2023-10-28,1961,1961.0,0.0,On Time,ACH,0,2023-10
PAY003928,TEN0373,2023-11-27,2023-12-20,1961,2059.05,98.05,Late,ACH,23,2023-11
PAY003929,TEN0373,2023-12-27,2023-12-27,1961,1961.0,0.0,On Time,Online Portal,0,2023-12
PAY003930,TEN0374,2023-01-01,2023-01-01,3261,3261.0,0.0,On Time,Check,0,2023-01
PAY003931,TEN0374,2023-01-31,2023-02-02,3261,3261.0,0.0,On Time,Credit Card,0,2023-01
PAY003932,TEN0374,2023-03-02,2023-03-03,3261,3261.0,0.0,On Time,ACH,0,2023-03
PAY003933,TEN0374,2023-04-01,2023-04-02,3261,3261.0,0.0,On Time,Check,0,2023-04
PAY003934,TEN0374,2023-05-01,2023-05-01,3261,3261.0,0.0,On Time,Credit Card,0,2023-05
PAY003935,TEN0374,2023-05-31,2023-05-31,3261,3261.0,0.0,On Time,Credit Card,0,2023-05
PAY003936,TEN0374,2023-06-30,2023-06-30,3261,3261.0,0.0,On Time,ACH,0,2023-06
PAY003937,TEN0374,2023-07-30,2023-07-30,3261,3261.0,0.0,On Time,Credit Card,0,2023-07
PAY003938,TEN0374,2023-08-29,2023-08-29,3261,3261.0,0.0,On Time,Online Portal,0,2023-08
PAY003939,TEN0374,2023-09-28,2023-09-30,3261,3261.0,0.0,On Time,ACH,0,2023-09
PAY003940,TEN0374,2023-10-28,2023-10-29,3261,3261.0,0.0,On Time,Online Portal,0,2023-10
PAY003941,TEN0374,2023-11-27,2023-11-27,3261,3261.0,0.0,On Time,ACH,0,2023-11
PAY003942,TEN0374,2023-12-27,2023-12-28,3261,3261.0,0.0,On Time,Check,0,2023-12
PAY003943,TEN0374,2024-01-26,2024-01-28,3261,3261.0,0.0,On Time,ACH,0,2024-01
PAY003944,TEN0374,2024-02-25,2024-02-25,3261,3261.0,0.0,On Time,ACH,0,2024-02
PAY003945,TEN0374,2024-03-26,2024-03-26,3261,3261.0,0.0,On Time,Online Portal,0,2024-03
PAY003946,TEN0374,2024-04-25,2024-04-27,3261,3261.0,0.0,On Time,ACH,0,2024-04
PAY003947,TEN0374,2024-05-25,2024-05-27,3261,3261.0,0.0,On Time,Online Portal,0,2024-05
PAY003948,TEN0374,2024-06-24,2024-06-26,3261,3261.0,0.0,On Time,Check,0,2024-06
PAY003949,TEN0374,2024-07-24,2024-07-24,3261,3261.0,0.0,On Time,Credit Card,0,2024-07
PAY003950,TEN0374,2024-08-23,2024-08-23,3261,3261.0,0.0,On Time,Credit Card,0,2024-08
PAY003951,TEN0374,2024-09-22,2024-09-22,3261,3261.0,0.0,On Time,Credit Card,0,2024-09
PAY003952,TEN0375,2023-01-01,2023-01-02,1741,1741.0,0.0,On Time,Online Portal,0,2023-01
PAY003953,TEN0375,2023-01-31,2023-02-13,1741,1828.05,87.05,Late,Online Portal,13,2023-01
PAY003954,TEN0375,2023-03-02,2023-03-03,1741,1741.0,0.0,On Time,Online Portal,0,2023-03
PAY003955,TEN0375,2023-04-01,2023-05-01,1741,1828.05,87.05,Late,Online Portal,30,2023-04
PAY003956,TEN0375,2023-05-01,2023-05-03,1741,1741.0,0.0,On Time,Credit Card,0,2023-05
PAY003957,TEN0375,2023-05-31,2023-06-02,1741,1741.0,0.0,On Time,Credit Card,0,2023-05
PAY003958,TEN0375,2023-06-30,2023-07-01,1741,1741.0,0.0,On Time,Online Portal,0,2023-06
PAY003959,TEN0375,2023-07-30,2023-07-31,1741,1741.0,0.0,On Time,Credit Card,0,2023-07
PAY003960,TEN0375,2023-08-29,2023-09-05,1741,1828.05,87.05,Late,ACH,7,2023-08
PAY003961,TEN0375,2023-09-28,2023-09-30,1741,1741.0,0.0,On Time,Online Portal,0,2023-09
PAY003962,TEN0375,2023-10-28,2023-10-28,1741,1741.0,0.0,On Time,Check,0,2023-10
PAY003963,TEN0375,2023-11-27,2023-11-27,1741,1741.0,0.0,On Time,ACH,0,2023-11
PAY003964,TEN0375,2023-12-27,2024-01-24,1741,1828.05,87.05,Late,Check,28,2023-12
PAY003965,TEN0375,2024-01-26,2024-01-26,1741,1741.0,0.0,On Time,ACH,0,2024-01
PAY003966,TEN0375,2024-02-25,2024-02-25,1741,1741.0,0.0,On Time,ACH,0,2024-02
PAY003967,TEN0375,2024-03-26,2024-03-27,1741,1741.0,0.0,On Time,ACH,0,2024-03
PAY003968,TEN0375,2024-04-25,2024-05-08,1741,1828.05,87.05,Late,ACH,13,2024-04
PAY003969,TEN0375,2024-05-25,2024-05-27,1741,1741.0,0.0,On Time,Online Portal,0,2024-05
PAY003970,TEN0375,2024-06-24,2024-06-24,1741,1741.0,0.0,On Time,ACH,0,2024-06
PAY003971,TEN0375,2024-07-24,2024-08-05,1741,1828.05,87.05,Late,Online Portal,12,2024-07
PAY003972,TEN0376,2023-01-01,2023-01-03,3280,3280.0,0.0,On Time,Online Portal,0,2023-01
PAY003973,TEN0376,2023-01-31,2023-03-02,3280,3444.0,164.0,Late,Check,30,2023-01
PAY003974,TEN0376,2023-03-02,2023-03-04,3280,3280.0,0.0,On Time,Online Portal,0,2023-03
PAY003975,TEN0376,2023-04-01,2023-04-02,3280,3280.0,0.0,On Time,Online Portal,0,2023-04
PAY003976,TEN0376,2023-05-01,2023-05-04,3280,3444.0,164.0,Late,Check,3,2023-05
PAY003977,TEN0376,2023-05-31,2023-06-01,3280,3280.0,0.0,On Time,Check,0,2023-05
PAY003978,TEN0376,2023-06-30,2023-06-30,3280,3280.0,0.0,On Time,Check,0,2023-06
PAY003979,TEN0376,2023-07-30,2023-07-30,3280,3280.0,0.0,On Time,ACH,0,2023-07
PAY003980,TEN0376,2023-08-29,2023-08-29,3280,3280.0,0.0,On Time,ACH,0,2023-08
PAY003981,TEN0376,2023-09-28,2023-10-20,3280,3444.0,164.0,Late,ACH,22,2023-09
PAY003982,TEN0376,2023-10-28,2023-10-30,3280,3280.0,0.0,On Time,ACH,0,2023-10
PAY003983,TEN0376,2023-11-27,,3280,0.0,0.0,Failed,ACH,26,2023-11
PAY003984,TEN0376,2023-12-27,2023-12-28,3280,3280.0,0.0,On Time,Credit Card,0,2023-12
PAY003985,TEN0376,2024-01-26,2024-01-26,3280,3280.0,0.0,On Time,Online Portal,0,2024-01
PAY003986,TEN0376,2024-02-25,2024-02-27,3280,3280.0,0.0,On Time,Check,0,2024-02
PAY003987,TEN0377,2023-01-01,2023-01-03,3500,3500.0,0.0,On Time,ACH,0,2023-01
PAY003988,TEN0377,2023-01-31,2023-01-31,3500,3500.0,0.0,On Time,Check,0,2023-01
PAY003989,TEN0377,2023-03-02,2023-03-03,3500,3500.0,0.0,On Time,Online Portal,0,2023-03
PAY003990,TEN0377,2023-04-01,2023-04-03,3500,3500.0,0.0,On Time,Credit Card,0,2023-04
PAY003991,TEN0377,2023-05-01,2023-05-02,3500,3500.0,0.0,On Time,Online Portal,0,2023-05
PAY003992,TEN0377,2023-05-31,2023-05-31,3500,3500.0,0.0,On Time,ACH,0,2023-05
PAY003993,TEN0377,2023-06-30,2023-07-02,3500,3500.0,0.0,On Time,ACH,0,2023-06
PAY003994,TEN0377,2023-07-30,2023-08-01,3500,3500.0,0.0,On Time,Online Portal,0,2023-07
PAY003995,TEN0377,2023-08-29,2023-08-31,3500,3500.0,0.0,On Time,Check,0,2023-08
PAY003996,TEN0377,2023-09-28,2023-09-29,3500,3500.0,0.0,On Time,ACH,0,2023-09
